Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError,measureAttributesUsed,measureNumIterations
pima_diabetes,8,3,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.656,0.007,0.63,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,4,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.491,0.008,0.49,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,5,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.381,0.007,0.38,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,6,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.286,0.003,0.28,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,7,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.451,0.006,0.45,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,8,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.356,0.003,0.36,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,8,9,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,692.0,76.0,50.0,26.0,0.0,65.78947368421052,34.21052631578947,0.0,0.0,0.34210526315789475,0.5848976518656018,75.57379795610646,123.27058436095453,70.45387453942844,27924.0,-27853.546125460573,0.9270246649924795,367.42105263157896,-366.4940279665865,14.923397503749126,0.19636049347038323,1597.4577822075482,1.0,50.0,1.0,26.0,0.0,0.0,0.0,0.0,0.6578947368421053,1.0,0.7936507936507937,0.5,0.6578947368421053,0.6578947368421053,0.34210526315789475,0.34210526315789475,0.43282548476454297,0.6578947368421053,0.5221386800334169,0.5,0.518,0.003,0.42,0.0,100116.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,8,10,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,692.0,76.0,50.0,26.0,0.0,65.78947368421052,34.21052631578947,0.0,0.0,0.34210526315789475,0.5848976518656018,75.57379795610646,123.27058436095453,70.45387453942844,27924.0,-27853.546125460573,0.9270246649924795,367.42105263157896,-366.4940279665865,14.923397503749126,0.19636049347038323,1597.4577822075482,1.0,50.0,1.0,26.0,0.0,0.0,0.0,0.0,0.6578947368421053,1.0,0.7936507936507937,0.5,0.6578947368421053,0.6578947368421053,0.34210526315789475,0.34210526315789475,0.43282548476454297,0.6578947368421053,0.5221386800334169,0.5,0.18,0.003,0.18,0.0,100116.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,9,1,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.541,0.003,0.53,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,2,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.62,0.004,0.61,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,3,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.229,0.003,0.23,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,4,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.349,0.002,0.35,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,5,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.193,0.003,0.18,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,6,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.18,0.003,0.18,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,7,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.256,0.003,0.25,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,8,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.07294970548247,124.0961690347356,71.96830017538234,28998.0,-28926.031699824616,0.9346532490309395,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.209,0.003,0.21,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,9,9,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,692.0,76.0,50.0,26.0,0.0,65.78947368421052,34.21052631578947,0.0,0.0,0.34210526315789475,0.5848976518656018,75.57379795610646,123.27058436095453,70.45387453942844,27924.0,-27853.546125460573,0.9270246649924795,367.42105263157896,-366.4940279665865,14.923397503749126,0.19636049347038323,1597.4577822075482,1.0,50.0,1.0,26.0,0.0,0.0,0.0,0.0,0.6578947368421053,1.0,0.7936507936507937,0.5,0.6578947368421053,0.6578947368421053,0.34210526315789475,0.34210526315789475,0.43282548476454297,0.6578947368421053,0.5221386800334169,0.5,0.177,0.003,0.18,0.0,100116.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,9,10,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,692.0,76.0,50.0,26.0,0.0,65.78947368421052,34.21052631578947,0.0,0.0,0.34210526315789475,0.5848976518656018,75.57379795610646,123.27058436095453,70.45387453942844,27924.0,-27853.546125460573,0.9270246649924795,367.42105263157896,-366.4940279665865,14.923397503749126,0.19636049347038323,1597.4577822075482,1.0,50.0,1.0,26.0,0.0,0.0,0.0,0.0,0.6578947368421053,1.0,0.7936507936507937,0.5,0.6578947368421053,0.6578947368421053,0.34210526315789475,0.34210526315789475,0.43282548476454297,0.6578947368421053,0.5221386800334169,0.5,0.277,0.007,0.27,0.01,100116.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,10,1,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.642,0.002,0.6,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,2,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.238,0.004,0.24,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,3,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.39,0.007,0.39,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,4,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.486,0.003,0.49,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,5,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.369,0.003,0.37,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,6,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.274,0.003,0.27,0.0,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,7,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.347,0.007,0.32,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,8,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,691.0,77.0,50.0,27.0,0.0,64.93506493506493,35.064935064935064,0.0,0.0,0.35064935064935066,0.592156525463792,77.0729497054827,124.09616903473557,71.96830017538248,28998.0,-28926.031699824616,0.9346532490309413,376.5974025974026,-375.6627493483716,14.253742134282149,0.1851135342114565,1527.1475076979164,1.0,50.0,1.0,27.0,0.0,0.0,0.0,0.0,0.6493506493506493,1.0,0.7874015748031497,0.5,0.6493506493506493,0.6493506493506493,0.35064935064935066,0.35064935064935066,0.4216562658121099,0.6493506493506493,0.5112997238981491,0.5,0.419,0.009,0.39,0.01,99982.0,71793.0,9779.0,?,?,?,?,?,?,?
pima_diabetes,10,9,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,692.0,76.0,50.0,26.0,0.0,65.78947368421052,34.21052631578947,0.0,0.0,0.34210526315789475,0.5848976518656018,75.57379795610673,123.27058436095452,70.45387453942848,27924.0,-27853.546125460573,0.92702466499248,367.42105263157896,-366.4940279665865,14.923397503749127,0.19636049347038326,1597.4577822075485,1.0,50.0,1.0,26.0,0.0,0.0,0.0,0.0,0.6578947368421053,1.0,0.7936507936507937,0.5,0.6578947368421053,0.6578947368421053,0.34210526315789475,0.34210526315789475,0.43282548476454297,0.6578947368421053,0.5221386800334169,0.5,0.316,0.003,0.31,0.01,100116.0,71894.0,9678.0,?,?,?,?,?,?,?
pima_diabetes,10,10,weka.classifiers.functions.SMO,'-C 0.5 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\"',-6585883636378691736,2.01911280004E7,692.0,76.0,50.0,26.0,0.0,65.78947368421052,34.21052631578947,0.0,0.0,0.34210526315789475,0.5848976518656018,75.57379795610673,123.27058436095452,70.45387453942848,27924.0,-27853.546125460573,0.92702466499248,367.42105263157896,-366.4940279665865,14.923397503749127,0.19636049347038326,1597.4577822075485,1.0,50.0,1.0,26.0,0.0,0.0,0.0,0.0,0.6578947368421053,1.0,0.7936507936507937,0.5,0.6578947368421053,0.6578947368421053,0.34210526315789475,0.34210526315789475,0.43282548476454297,0.6578947368421053,0.5221386800334169,0.5,0.146,0.004,0.14,0.01,100116.0,71894.0,9678.0,?,?,?,?,?,?,?
breast-cancer,1,1,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.01911280004E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,0.01360544217687058,0.4042996066369627,0.5087694585537808,95.55362949811925,109.92845646597354,25.93046867268204,1101.2120583771712,-1075.281589704489,0.8941540921614496,37.9728295992128,-37.07867550705135,0.3333288153894093,0.011494097082393424,37.96620068522464,0.9,18.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.1,2.0,0.6923076923076923,0.9,0.7826086956521738,0.42777777777777776,0.6551724137931034,0.6440613026819924,0.3559386973180077,0.3448275862068966,0.5809018567639257,0.6551724137931034,0.5914542728635681,0.42777777777777776,0.0,0.0,0.0,0.0,18507.0,31757.0,6905.0,'Number of leaves: 66\nSize of the tree: 78\n',78.0,66.0,66.0,?,?,?
